ReferencedObjectDB,ReferencedObjectSchema,ReferencedObjectName,ReferencingObject,ReferencingObjectDB,ReferencingObjectSchema,ReferencingObjectName
BI_PRD_DWH,dwh,Artikel,BI_PRD_DWH,dbo,Dev_FctboekenlijstEAN
BI_PRD_DWH,dwh,MethodeMarkt,BI_PRD_DWH,dbo,Dev_FctboekenlijstEAN
BI_PRD_DWH,dwh,TitelBestand,BI_PRD_DWH,dbo,Dev_FctboekenlijstEAN
BI_PRD_DWH,dwh,Boekenlijst,BI_PRD_DWH,dbo,Dev_FctboekenlijstMethode
BI_PRD_DWH,dwh,Artikel,BI_PRD_DWH,dbo,Dev_FctboekenlijstMethode
BI_PRD_DWH,dwh,MethodeMarkt,BI_PRD_DWH,dbo,Dev_FctboekenlijstMethode
BI_PRD_DWH,dwh,TitelBestand,BI_PRD_DWH,dbo,Dev_FctboekenlijstMethode
BI_PRD_DWH,dbo,View_DimProjectStructuur,BI_PRD_DWH,dbo,Dev_FctProjectReport
BI_PRD_DWH,dm,FctProjectAnalyse,BI_PRD_DWH,dbo,Dev_FctProjectReport
BI_PRD_DWH,dbo,View_DimProjectStructuur,BI_PRD_DWH,dbo,Dev_FctProjectReport_origineel
BI_PRD_DWH,dm,FctProjectAnalyse,BI_PRD_DWH,dbo,Dev_FctProjectReport_origineel
BI_PRD_DWH,dbo,View_DimCrmAccount,BI_PRD_DWH,dbo,DubbeleAccounts
BI_PRD_DWH,dwh,Verkoopkans,BI_PRD_DWH,dbo,DubbeleAccounts
BI_PRD_DWH,dwh,OrganisatiesDuo,BI_PRD_DWH,dwh,DuoHierarchie
BI_PRD_DWH,dwh,RelatiesDuo,BI_PRD_DWH,dwh,DuoHierarchie
BI_PRD_DWH,dm,FctOnderwijsLeerjaarLeerbehoefte,BI_PRD_DWH,dbo,FctOnderwijsLeerjaarLeerbehoefteMethode_PO
BI_PRD_DWH,dm,FctBoekenlijst_Methode,BI_PRD_DWH,dbo,FctOnderwijsLeerjaarLeerbehoefteMethode_PO
BI_PRD_DWH,tmp,GebruikPO_OudeMethodes,BI_PRD_DWH,dbo,FctOnderwijsLeerjaarLeerbehoefteMethode_PO
BI_PRD_DWH,dm,FctBoekenlijst_Methode_TSH,BI_PRD_DWH,dbo,FctOnderwijsLeerjaarLeerbehoefteMethode_TSH
BI_PRD_DWH,dm,FctOnderwijsLeerjaarLeerbehoefte,BI_PRD_DWH,dbo,FctOnderwijsLeerjaarLeerbehoefteMethode_TSH
BI_PRD_DWH,dm,FctBoekenlijst_Methode,BI_PRD_DWH,dbo,FctOnderwijsLeerjaarLeerbehoefteMethode_TSH
BI_PRD_DWH,dm,FctOnderwijsLeerjaarLeerbehoefte,BI_PRD_DWH,dbo,FctOnderwijsLeerjaarLeerbehoefteMethode_VO
BI_PRD_DWH,dm,FctBoekenlijst_Methode,BI_PRD_DWH,dbo,FctOnderwijsLeerjaarLeerbehoefteMethode_VO
BI_PRD_DWH,dbo,FctOnderwijsTweetaligVO,BI_PRD_DWH,dbo,FctOnderwijsLeerjaarLeerbehoefteMethode_VO
BI_PRD_DWH,dbo,View_Boekenlijst_Response_Historisch,BI_PRD_DWH,dbo,FctOnderwijsLeerjaarLeerbehoefteMethode_VO
BI_PRD_DWH,dm,FctOnderwijs,BI_PRD_DWH,dbo,FctOnderwijsTweetaligVO
BI_PRD_DWH,dwh,OrganisatiesDuo,BI_PRD_DWH,dwh,OrganisatiesDuoActueel
BI_PRD_DWH,dwh,Gebruik_Methode_PO,BI_PRD_DWH,dbo,Update_GebruikMethode_PO_bup
BI_PRD_DWH,dwh,Gebruik_Methode_PO_bup,BI_PRD_DWH,dbo,Update_GebruikMethode_PO_bup
BI_PRD_DWH,dwh,Gebruik_Methode_PO,BI_PRD_DWH,dbo,Update_GebruikMethode_PO_vanuit_DEV_naar_PRD
BI_PRD_DWH,dwh,Gebruik_Methode_PO,BI_PRD_DWH,dbo,Update_GebruikMethode_PO_vanuit_DEV_naar_PRD
BI_PRD_DWH,dwh,Onderwijs,BI_PRD_DWH,dbo,View_AanbestedingLocaties
BI_PRD_DWH,dbo,View_AanbestedingsRelatieNummers,BI_PRD_DWH,dbo,View_AanbestedingsDigiDeliveryID
BI_PRD_DWH,dbo,View_AanbestedingsDigiDeliveryID,BI_PRD_DWH,dbo,View_AanbestedingsDigiDeliveryID_RelatieNummer
BI_PRD_DWH,dm,DimRelatie,BI_PRD_DWH,dbo,View_AanbestedingsDigiDeliveryID_RelatieNummer
BI_PRD_DWH,dm,DimContactPersoon,BI_PRD_DWH,dbo,View_AantalProfielen
BI_PRD_DWH,dm,DimCrmAccount,BI_PRD_DWH,dbo,View_Account_met_postcode
BI_PRD_DWH,dm,DimRelatie,BI_PRD_DWH,dbo,View_Account360_bkl
BI_PRD_DWH,dm,FctBoekenlijst_Methode,BI_PRD_DWH,dbo,View_Account360_bkl
BI_PRD_DWH,dm,DimRelatie,BI_PRD_DWH,dbo,View_Account360_bkl_2019
BI_PRD_DWH,dm,FctBoekenlijst_Methode,BI_PRD_DWH,dbo,View_Account360_bkl_2019
BI_PRD_DWH,dm,DimRelatie,BI_PRD_DWH,dbo,View_Account360_bkl_2020
BI_PRD_DWH,dm,FctBoekenlijst_Methode,BI_PRD_DWH,dbo,View_Account360_bkl_2020
BI_PRD_DWH,dm,DimRelatie,BI_PRD_DWH,dbo,View_Account360_bkl_2020_EAN
BI_PRD_DWH,dm,FctBoekenlijst_EAN,BI_PRD_DWH,dbo,View_Account360_bkl_2020_EAN
BI_PRD_DWH,dwh,TitelBestand,BI_PRD_DWH,dbo,View_Account360_bkl_2020_EAN
BI_PRD_DWH,dm,DimRelatie,BI_PRD_DWH,dbo,View_Account360_bkl_2020_EAN_BO
BI_PRD_DWH,dm,FctBoekenlijst_EAN,BI_PRD_DWH,dbo,View_Account360_bkl_2020_EAN_BO
BI_PRD_DWH,dwh,TitelBestand,BI_PRD_DWH,dbo,View_Account360_bkl_2020_EAN_BO
BI_PRD_DWH,dm,DimRelatie,BI_PRD_DWH,dbo,View_Account360_bkl_2020_Methode
BI_PRD_DWH,dm,DimMethodeMarkt,BI_PRD_DWH,dbo,View_Account360_bkl_2020_Methode
BI_PRD_DWH,dm,FctBoekenlijst_Methode,BI_PRD_DWH,dbo,View_Account360_bkl_2020_Methode
BI_PRD_DWH,dm,DimRelatie,BI_PRD_DWH,dbo,View_Account360_bkl_VO
BI_PRD_DWH,dm,FctBoekenlijst_Methode,BI_PRD_DWH,dbo,View_Account360_bkl_VO
BI_PRD_DWH,dm,DimCrmAccount,BI_PRD_DWH,dbo,View_Account360_Map
BI_PRD_DWH,dm,FctOnderwijsLeerjaar,BI_PRD_DWH,dbo,View_Account360_Map
BI_PRD_DWH,DM,DimRelatie,BI_PRD_DWH,dbo,View_Account360_Map
BI_PRD_DWH,dbo,View_RelatieHierachie,BI_PRD_DWH,dbo,View_AccountBegrotingBO
BI_PRD_DWH,dbo,View_LeerbehoefteLocatiePotentieel_Zuiver,BI_PRD_DWH,dbo,View_AccountBegrotingBO
BI_PRD_DWH,dbo,View_QueryVK_NU_VRGBO,BI_PRD_DWH,dbo,View_AccountBegrotingBO
