Object,ObjectType
SMI_SandBox.dbo.View_FctVoucher_Activering_MSP,VIEW
SMI_SandBox.dbo.View_FctVoucher_Activering_MVTZAAK,VIEW
SMI_SandBox.dbo.View_FctVoucher_Activering_NT2,VIEW
SMI_SandBox.dbo.View_FctVoucher_Activering_TWT,VIEW
SMI_SandBox.dbo.View_FctVoucher_Licentie_Order,VIEW
SMI_SandBox.dbo.View_FunnelAccount,VIEW
SMI_SandBox.dbo.View_FunnelBestand,VIEW
SMI_SandBox.dbo.View_FunnelDoelen,VIEW
SMI_SandBox.dbo.View_FunnelPOEngelsAlle,VIEW
SMI_SandBox.dbo.View_FunnelRol,VIEW
SMI_SandBox.wpr.View_FunnelStatustabel,VIEW
SMI_SandBox.dbo.View_GA_Chapters,VIEW
SMI_SandBox.dbo.View_GA_Chapters3,VIEW
SMI_SandBox.dbo.View_GA_decomp2,VIEW
SMI_SandBox.dbo.View_GA_UsageChapter,VIEW
SMI_SandBox.dbo.View_GA_UsageExercise,VIEW
SMI_SandBox.dbo.View_GA_UsageItem,VIEW
SMI_SandBox.dbo.View_GA_UsageParagraph,VIEW
SMI_SandBox.dbo.View_Gebruik_BO_test,VIEW
SMI_SandBox.dbo.View_Gebruik_LC,VIEW
SMI_SandBox.dbo.View_Gebruik_Licentie,VIEW
SMI_SandBox.dbo.View_Gebruik_Licentie_Docent,VIEW
SMI_SandBox.dbo.View_Gebruik_Licentie_Leerling,VIEW
SMI_SandBox.dbo.View_Gebruik_PO,VIEW
SMI_SandBox.dbo.View_GebruiksAandelenLeerbehoefte,VIEW
SMI_SandBox.dbo.View_GeneriekeMethode_Leerbehoefte,VIEW
SMI_SandBox.dbo.View_GOtIt_naar-functie,VIEW
SMI_SandBox.dbo.View_GotIt_NB_RekenCoordinatoren,VIEW
SMI_SandBox.dbo.View_GotIt_VO_Doelgroep,VIEW
SMI_SandBox.dbo.View_GWTW_ActivityParty,VIEW
SMI_SandBox.dbo.View_GWTW_Appointment,VIEW
SMI_SandBox.dbo.View_GWTW_Centric_tripreport,VIEW
SMI_SandBox.dbo.View_GWTW_Email,VIEW
SMI_SandBox.dbo.View_GWTW_phonecall,VIEW
SMI_SandBox.dbo.View_GWTW_Post,VIEW
SMI_SandBox.dbo.View_GWTW_task,VIEW
SMI_SandBox.dbo.View_Hoofd_Dependance,VIEW
SMI_SandBox.tps.View_ICTBFC_Hfd_loc,VIEW
SMI_SandBox.dbo.View_ICTCoordinator_CRContactPersoon,VIEW
SMI_SandBox.dbo.View_Iddink_LRNVersneld_Doelgroep,VIEW
SMI_SandBox.dbo.View_ImpactLeads_data,VIEW
SMI_SandBox.wpr.View_Incident,VIEW
SMI_SandBox.dbo.View_InvoerDocenten_VO,VIEW
SMI_SandBox.dbo.View_InvoerDocenten_Zilla,VIEW
SMI_SandBox.dbo.View_Invoeringen_Iddink,VIEW
SMI_SandBox.dbo.View_JBP_Iddink_2020,VIEW
SMI_SandBox.dbo.View_JBP_TLN_2020,VIEW
SMI_SandBox.dbo.View_Kansen_Algemeen_MBO_check,VIEW
SMI_SandBox.bgr.View_KansOpSwitch,VIEW
SMI_SandBox.dbo.View_KlantMailingPO,VIEW
SMI_SandBox.tps.View_Koppelingen,VIEW
SMI_SandBox.dbo.View_Learnbeat_Herkomst,VIEW
SMI_SandBox.dbo.View_LearnBeat_VK,VIEW
SMI_SandBox.dbo.View_LearnbeatBlauweLijst,VIEW
SMI_SandBox.dbo.View_Licentie_naar_gebruik_ATOL,VIEW
SMI_SandBox.dbo.View_Licentie_naar_HoofdmethodeCode,VIEW
SMI_SandBox.dbo.View_Licentie_naar_Leerbehoefte_DG,VIEW
SMI_SandBox.dbo.View_Licentie_Verlenging_PO,VIEW
SMI_SandBox.dbo.View_LicentieBedrag_OMO,VIEW
SMI_SandBox.dbo.View_LicentieHouders_AlgemeneVakkenMBO,VIEW
SMI_SandBox.dbo.View_Licenties_Email_Niet_LL_ICT,VIEW
SMI_SandBox.dbo.View_licenties_Groevenbeek,VIEW
SMI_SandBox.dbo.View_Licenties_NL,VIEW
SMI_SandBox.dbo.View_Licenties_NL_BO,VIEW
SMI_SandBox.dbo.View_LicentiesActueel_DWH,VIEW
SMI_SandBox.dbo.View_LicentiesActueel_DWH_methode,VIEW
SMI_SandBox.dbo.View_LicentiesActueel_DWH_methode_Benchmark,VIEW
SMI_SandBox.dbo.View_LicentiesActueel_DWH_methode_historie,VIEW
SMI_SandBox.dbo.View_LicentiesActueelDocenten_Aanhef,VIEW
SMI_SandBox.dbo.View_LicentiesActueelDocentenPO_Aanhef,VIEW
SMI_SandBox.dbo.View_LicentiesAlliantieVO,VIEW
SMI_SandBox.dbo.View_LicentiesAlliantieVO2,VIEW
SMI_SandBox.dbo.View_LicentiesBrinBasis,VIEW
SMI_SandBox.dbo.View_LicentiesGroevenbeekVO,VIEW
SMI_SandBox.dbo.View_LicentiesICTCoordinatoren_Edition,VIEW
SMI_SandBox.dbo.View_LicentiesMethode,VIEW
SMI_SandBox.dbo.View_LicentiesMethode_ICTCoord,VIEW
SMI_SandBox.dbo.View_LicentiesMethode_Leerlingen,VIEW
SMI_SandBox.dbo.View_LicentiesMethode_Voorbeeld,VIEW
SMI_SandBox.dbo.View_LicentieVerlenging,VIEW
SMI_SandBox.dbo.View_LicentieVoucherOrder,VIEW
SMI_SandBox.dbo.View_Lijstje_methodegebruik,VIEW
SMI_SandBox.dbo.View_Lijstje_methodegebruik_Engels_OB,VIEW
SMI_SandBox.dbo.View_Lijstje_methodegebruik_Engels_OB_Invoering,VIEW
SMI_SandBox.dbo.View_LijstjeVK,VIEW
SMI_SandBox.dbo.View_LijstjeVK_bkl2015_bup,VIEW
SMI_SandBox.dbo.View_LM03_dubbel,VIEW
SMI_SandBox.tps.View_LocatieMapping,VIEW
SMI_SandBox.dbo.View_Log_Errors,VIEW
SMI_SandBox.wpr.View_losseUpload_report,VIEW
SMI_SandBox.dbo.View_LRNVersneld_Doelgroep,VIEW
SMI_SandBox.dbo.View_LRNVersneldVKBesteller,VIEW
SMI_SandBox.dbo.View_Magister_Pilot,VIEW
SMI_SandBox.dbo.View_MakersAdres,VIEW
SMI_SandBox.dbo.View_Marktbewerking_MBO_00008_Engels,VIEW
SMI_SandBox.dbo.View_MatrixDocentVouchers,VIEW
SMI_SandBox.dbo.View_MatrixLicenties_actueel,VIEW
SMI_SandBox.dbo.View_MatrixSpecificaties_ALL,VIEW
SMI_SandBox.dbo.View_MaxScholen,VIEW
SMI_SandBox.tus.View_MBO_TussenHandel,VIEW
SMI_SandBox.dbo.View_MegabakAanhef,VIEW
SMI_SandBox.dbo.View_Missing_Relatienummers,VIEW
SMI_SandBox.dbo.View_MSP_BrinIssue_Bestuur_bestuurders,VIEW
SMI_SandBox.dbo.View_MSP_BrinIssue_contactgegevens_directies,VIEW
SMI_SandBox.dbo.View_MSP_BrinIssue_contactgegevens_licenties,VIEW
SMI_SandBox.dbo.View_MSPVK,VIEW
SMI_SandBox.dbo.View_NietGemaildeBestellers,VIEW
SMI_SandBox.dbo.View_NPS_Score,VIEW
SMI_SandBox.dbo.View_NT2_Alle,VIEW
SMI_SandBox.dbo.View_NT2_ZebraDoelgroep,VIEW
SMI_SandBox.dbo.View_NulmetingTLN,VIEW
SMI_SandBox.dbo.View_Onderwijs_LW,VIEW
SMI_SandBox.wpr.View_open,VIEW
SMI_SandBox.dbo.View_Open_VK_VO,VIEW
SMI_SandBox.dbo.View_Open_VK_VO_DataQ,VIEW
SMI_SandBox.dbo.View_OpnieuwBestellen,VIEW
SMI_SandBox.dbo.View_Orders_DWH,VIEW
SMI_SandBox.dbo.View_Orders_DWH_ZM,VIEW
SMI_SandBox.dbo.View_Orders_DWH_ZM2,VIEW
SMI_SandBox.tps.View_Organisation_digideliveryID_Kandidaten,VIEW
SMI_SandBox.tps.View_OrganisationBrinACC,VIEW
SMI_SandBox.dbo.View_OrgID_Brin6_Rel,VIEW
SMI_SandBox.dbo.View_OudDoelgroeplijst_Docenten,VIEW
SMI_SandBox.dbo.View_OudDoelgroeplijst_selectieVK,VIEW
SMI_SandBox.dbo.View_OudselectieVK,VIEW
SMI_SandBox.dbo.View_PDC_artikel,VIEW
SMI_SandBox.dbo.View_PO,VIEW
SMI_SandBox.dbo.View_PO_Engels_MailActie,VIEW
SMI_SandBox.dbo.View_PO_MarktBewerking_MKT_SALES,VIEW
SMI_SandBox.dbo.View_PO_MarktBewerking_MKT_SALES_Doelgroep,VIEW
SMI_SandBox.dbo.View_PO_MO_LIC_compare,VIEW
SMI_SandBox.dbo.View_PushBexOutputPersoon,VIEW
SMI_SandBox.dbo.View_QueryVK_BEX,VIEW
SMI_SandBox.dbo.View_QueryVKBO2,VIEW
SMI_SandBox.dbo.View_QueryVKPO_BEX_check,VIEW
SMI_SandBox.dbo.View_QueryVKPO_BEX_v2,VIEW
SMI_SandBox.dbo.View_QueryVKVO,VIEW
SMI_SandBox.dbo.View_QueryVKVO_budget,VIEW
SMI_SandBox.dbo.View_QueryVKVO_dossiers,VIEW
SMI_SandBox.dbo.View_QueryVKVO_Leerbehoeftes,VIEW
SMI_SandBox.dbo.View_R_Gebruik_dataset,VIEW
SMI_SandBox.dbo.View_RekenKansen2020,VIEW
SMI_SandBox.dbo.View_RelatieContact,VIEW
SMI_SandBox.dbo.View_SBO_PO,VIEW
SMI_SandBox.dbo.View_SchooltasKlantenAlle,VIEW
SMI_SandBox.dbo.View_Selectie_DoelgroepVO,VIEW
SMI_SandBox.dbo.View_SelectieMarktbewerkinPO,VIEW
SMI_SandBox.dbo.View_SelectieVK_VO_Activiteiten,VIEW
SMI_SandBox.wpr.View_Sent,VIEW
SMI_SandBox.dbo.View_Servicing_CCCD,VIEW
SMI_SandBox.dbo.View_SMI_M1NL,VIEW
SMI_SandBox.dbo.View_SVOS_Risico,VIEW
SMI_SandBox.dbo.View_Switch_2020,VIEW
SMI_SandBox.dbo.View_TabellenFormulesAanhef,VIEW
SMI_SandBox.dbo.View_TargetPatroonByWK,VIEW
SMI_SandBox.dbo.View_Targets,VIEW
SMI_SandBox.dbo.View_Targets_uitgefaseerd,VIEW
SMI_SandBox.dbo.View_Targets_uitgefaseerd_BUP,VIEW
SMI_SandBox.dbo.View_TeLaatLijst_Iddink,VIEW
SMI_SandBox.dbo.View_ThiemoDocenten,VIEW
SMI_SandBox.tps.View_TLinks_PBI_totalen,VIEW
SMI_SandBox.dbo.View_Top150,VIEW
SMI_SandBox.dbo.View_Top150_Account,VIEW
SMI_SandBox.dbo.View_Top150_relatienummer,VIEW
SMI_SandBox.dbo.View_Touchpoint_Aanvraag,VIEW
SMI_SandBox.dbo.View_Touchpoint_Activering,VIEW
SMI_SandBox.dbo.View_Touchpoint_ContactAM,VIEW
SMI_SandBox.dbo.View_Touchpoint_DoelgroepLabel,VIEW
SMI_SandBox.dbo.View_Touchpoint_Fases,VIEW
SMI_SandBox.dbo.View_Touchpoint_Funnel,VIEW
SMI_SandBox.dbo.View_Touchpoint_Interesse,VIEW
SMI_SandBox.dbo.View_Touchpoint_LBDoelgroepLabel,VIEW
SMI_SandBox.dbo.View_Touchpoint_Tel,VIEW
SMI_SandBox.dbo.View_touchpoints_ontwikkeling,VIEW
SMI_SandBox.dbo.View_TouchpointsAfspraken_Alle,VIEW
SMI_SandBox.pbi.View_TouchpointsBO,VIEW
SMI_SandBox.pbi.View_TouchpointsDoelgroepBO,VIEW
SMI_SandBox.pbi.View_TouchpointsDoelgroepPO,VIEW
SMI_SandBox.pbi.View_TouchpointsDoelgroepVO,VIEW
SMI_SandBox.dbo.View_TouchpointsFunnel,VIEW
SMI_SandBox.pbi.View_TouchpointsOntwikkelingBO,VIEW
SMI_SandBox.pbi.View_TouchpointsPO,VIEW
SMI_SandBox.pbi.View_TouchpointsVO,VIEW
SMI_SandBox.dbo.View_TPOntwikkeling,VIEW
SMI_SandBox.dbo.View_Try_CreerDoelgroepData,VIEW
SMI_SandBox.dbo.View_TussenHandel_VDE_ILF,VIEW
SMI_SandBox.dbo.View_TVK,VIEW
SMI_SandBox.dbo.View_TVK_1415,VIEW
SMI_SandBox.dbo.View_TVK_LW,VIEW
SMI_SandBox.dbo.View_TVK_Mixed,VIEW
SMI_SandBox.dbo.View_TVK_Samba,VIEW
SMI_SandBox.dbo.View_TVK_VO_GE_OB,VIEW
SMI_SandBox.dbo.View_TVKTDG,VIEW
SMI_SandBox.dbo.View_TVKTDG_Mixed,VIEW
SMI_SandBox.dbo.View_TVKTDG_VO,VIEW
SMI_SandBox.dbo.View_TVKTDG_VO_NAW_MTH,VIEW
SMI_SandBox.dbo.View_TVKTDG_VO_try,VIEW
SMI_SandBox.dbo.View_TVKTDG_VO_UPLOAD,VIEW
SMI_SandBox.dbo.View_ULO,VIEW
SMI_SandBox.dbo.View_ULO_aanvullingopties,VIEW
SMI_SandBox.dbo.View_UniekeLicentiesPerSchool,VIEW
SMI_SandBox.dbo.View_UPLOAD_VK_VO_FROB,VIEW
SMI_SandBox.dbo.View_UPLOAD_VK_VO_MUTF,VIEW
SMI_SandBox.dbo.View_VDE_JBP,VIEW
SMI_SandBox.dbo.View_VDE_JBP_update,VIEW
SMI_SandBox.dbo.View_VDE_JBP_update_vorig,VIEW
SMI_SandBox.dbo.View_vergelijk_vk_bkl,VIEW
SMI_SandBox.dbo.View_Verlengen_VO_ABO,VIEW
SMI_SandBox.dbo.View_VGLVK,VIEW
SMI_SandBox.dbo.View_VK_byAccount,VIEW
SMI_SandBox.wpr.View_VK_Contacts,VIEW
SMI_SandBox.dbo.View_VK_PO_GEB,VIEW
SMI_SandBox.dbo.View_VKplatform,VIEW
SMI_SandBox.dbo.View_VKplatform_alle,VIEW
SMI_SandBox.dbo.View_VKplatform_BO,VIEW
SMI_SandBox.dbo.View_VKplatform_kerst_excl,VIEW
SMI_SandBox.dbo.View_VKSandbox,VIEW
SMI_SandBox.dbo.View_VKTraining,VIEW
SMI_SandBox.dbo.View_VO_KansenBijwerken,VIEW
SMI_SandBox.dbo.View_VO_NieuweKansen,VIEW
SMI_SandBox.dbo.View_Voucher_Licentie_Order,VIEW
SMI_SandBox.dbo.View_VoucherActivering,VIEW
SMI_SandBox.dbo.View_VoucherBestellingDocenten,VIEW
SMI_SandBox.dbo.View_Webinar2,VIEW
SMI_SandBox.bkl.VoorlopigeBoekenLijstExamenFonds,VIEW
SMI_SandBox.dbo.Vul_View_PlatformVO_LangeTermijn,SQL_STORED_PROCEDURE
SMI_SandBox.dbo.Vul_View_PlatformVO_LangeTermijn_alle,SQL_STORED_PROCEDURE
SMI_SandBox.wpr.VulClicks,SQL_STORED_PROCEDURE
SMI_SandBox.dbo.VulDimUitgever,SQL_STORED_PROCEDURE
SMI_SandBox.bgr.VulKansVoorTM,SQL_STORED_PROCEDURE
SMI_SandBox.bgr.VulSwitchKansbijOverstap,SQL_STORED_PROCEDURE
BI_PRD_SA.dbo.LaadBusinessFunction,SQL_STORED_PROCEDURE
BI_PRD_SA.dbo.View_AanbestedingsLocaties,VIEW
BI_PRD_SA.dbo.View_CRMBusinessFunction,VIEW
BI_PRD_SA.dbo.View_LicentiesActueel2,VIEW
BI_PRD_SA.dbo.View_LicentiesActueel2_BepaaldeSchool,VIEW
BI_PRD_SA.dbo.View_OrderRegelStatus,VIEW
BI_PRD_SA.dbo.View_reStage,VIEW
BI_PRD_SA.dbo.View_ScribeOnline,VIEW
BI_PRD_SA.dbo.View_sectorEstimate,VIEW
LA.ds.Bijwerken_WPR_Clickwaarde,SQL_STORED_PROCEDURE
LA.ds.Bijwerken_WPR_Sent,SQL_STORED_PROCEDURE
LA.ds.DistributieRapport,SQL_STORED_PROCEDURE
LA.dbo.ID_Methods,VIEW
LA.dbo.ID_Streams,VIEW
LA.dbo.LaadActieveDocenten,SQL_STORED_PROCEDURE
LA.dbo.LaadBackup,SQL_STORED_PROCEDURE
LA.ds.LaadDigidelivery_est,SQL_STORED_PROCEDURE
LA.ds.LaadDigidelivery_hist,SQL_STORED_PROCEDURE
LA.ds.LaadEmailSchool,SQL_STORED_PROCEDURE
LA.dbo.LaadGroeistats,SQL_STORED_PROCEDURE
LA.dbo.LaadRecentEditionGebruik,SQL_STORED_PROCEDURE
LA.dbo.LaadRecentEditionGebruikContent,SQL_STORED_PROCEDURE
LA.rls.LaadRLS,SQL_STORED_PROCEDURE
LA.ds.LaadUpdateFunnelvanuitERP,SQL_STORED_PROCEDURE
LA.rls.Security,VIEW
LA.tmp.Sessie_tst_prd,SQL_STORED_PROCEDURE
LA.ref.sp_brinkoppellijst,SQL_STORED_PROCEDURE
LA.ref.sp_BrinRelatieLijst,SQL_STORED_PROCEDURE
LA.dbo.sp_GAEdition_URL_decompositie,SQL_STORED_PROCEDURE
LA.dbo.sp_Migratie_data,SQL_STORED_PROCEDURE
LA.ds.sp_NoClaimRapport_B,SQL_STORED_PROCEDURE
LA.ds.sp_Sessie,SQL_STORED_PROCEDURE
LA.dwh.sp_Stats,SQL_STORED_PROCEDURE
LA.ds.sp_SubSessie,SQL_STORED_PROCEDURE
LA.dbo.sp_Tijdgroep,SQL_STORED_PROCEDURE
LA.dbo.SP_URL_productDienst,SQL_STORED_PROCEDURE
LA.ref.sp_user,SQL_STORED_PROCEDURE
LA.dbo.sp_Voucher_Licentie_Gebruik,SQL_STORED_PROCEDURE
LA.tmp.SubSessie_tst_prd,SQL_STORED_PROCEDURE
LA.ds.tps_ecklicenties,VIEW
LA.ds.tps_orderbalans,VIEW
LA.ds.tps_tlinklicenties_expired,VIEW
LA.dbo.Update_Content_reference,SQL_STORED_PROCEDURE
LA.dbo.Update_ProductKantelDatum,SQL_STORED_PROCEDURE
LA.dbo.Update_SchoolJaarGebruikLicentie,SQL_STORED_PROCEDURE
LA.dbo.Update_SchoolJaarOrder,SQL_STORED_PROCEDURE
LA.dbo.Update_SchoolJaarSpecificatie,SQL_STORED_PROCEDURE
LA.dbo.Update_ThiemoMethods,SQL_STORED_PROCEDURE
LA.dbo.Update_uid_reference,SQL_STORED_PROCEDURE
LA.dbo.Update_uid_reference_VulAan,SQL_STORED_PROCEDURE
LA.dbo.URL_productDienst,SQL_STORED_PROCEDURE
LA.dbo.View_ActiveLicenties,VIEW
LA.dbo.View_ActiveringsPercentagePO,VIEW
LA.dbo.View_AvailableLicenties,VIEW
LA.dbo.View_Besteld_Geactiveerd,VIEW
LA.dbo.View_check_tlinks_SVOPL,VIEW
LA.dbo.View_CheckAccounts,VIEW
LA.dbo.View_CheckEckLicense,VIEW
LA.dbo.View_CheckTlinksHist_TM,VIEW
LA.dbo.View_CompareTraffic,VIEW
LA.dbo.View_D00_Orders,VIEW
LA.dbo.View_D01_Specificaties,VIEW
LA.dbo.View_D02_Activaties,VIEW
LA.dbo.View_D04_Tlinks_Available_2021,VIEW
LA.dbo.View_D04_Tlinks_Available_DirectUitleveren,VIEW
LA.dbo.View_D04_Tlinks_Available_DirectUitleveren_2021,VIEW
LA.dbo.View_D05_Tlinks_Active_2021,VIEW
LA.dbo.View_D05_Tlinks_Active_DirectUitleveren,VIEW
LA.dbo.View_D05_Tlinks_Active_DirectUitleveren_2021,VIEW
LA.dbo.View_D05_Tlinks_Active_DirectUitleveren_check,VIEW
LA.dbo.View_DA00_Orders,VIEW
LA.dbo.View_DA01_Specificaties,VIEW
LA.dbo.View_DA02_Activaties,VIEW
LA.dbo.View_DA03_Service,VIEW
LA.dbo.View_DigiDelivery_relatieAllCheck,VIEW
LA.dbo.View_Digidelivery_relatieCheck_data,VIEW
LA.ref.View_DigiDelivery_RelatieLocatie_All_oud,VIEW
LA.dbo.View_DimContentReference,VIEW
LA.dbo.View_DimLeerjaar,VIEW
LA.dbo.View_DistributieReferenceIDs,VIEW
LA.dbo.View_DistributorBalance,VIEW
LA.dbo.View_DocentLicentieActiveringen,VIEW
LA.dbo.View_DocentLicentieActiveringen_2021,VIEW
LA.dbo.View_DocentLicentieActiveringen_oud,VIEW
LA.dbo.View_DoorEngels,VIEW
LA.dbo.View_EOB_MSP_UID_LastVisit,VIEW
LA.dbo.View_EOB_RefUID,VIEW
LA.dbo.View_EOB_UID,VIEW
LA.dbo.View_Extentie_Account,VIEW
LA.dbo.View_Frequentie1,VIEW
LA.dbo.View_GA_UsageChapter,VIEW
LA.dbo.View_GA_UsageExercise,VIEW
LA.dbo.View_GA_UsageItem,VIEW
LA.dbo.View_GA_UsageParagraph,VIEW
LA.dbo.View_Gebruik_Edition_nu,VIEW
LA.dbo.View_Gebruik_MSP,VIEW
LA.dbo.View_Gebruik_MSP_NI,VIEW
LA.dbo.View_Gebruik_MSP_nu,VIEW
LA.dbo.View_Gebruik_MSP_tijd,VIEW
LA.dbo.View_GroeiStatContent_LastWK,VIEW
LA.dbo.View_GroeiStatMethode_LastWK,VIEW
LA.dbo.View_GroeiStats_UUE_Content_Account_CRMAccount,VIEW
LA.rls.View_GroeiStats_UUE_Content_Account_CRMAccount,VIEW
LA.rls.View_GroeiStats_UUE_Content_Account_CRMAccount_last,VIEW
LA.dbo.View_GroeiStats_UUE_Content_Account_CRMAccount_last_oud,VIEW
LA.dbo.View_GroeiStats_UUE_content_Account_Meting_weekbasis,VIEW
LA.rls.View_GroeiStats_UUE_Methode_Account_CRMAccount,VIEW
LA.dbo.View_GroeiStats_UUE_Methode_Account_CRMAccount,VIEW
LA.rls.View_GroeiStats_UUE_Methode_Account_CRMAccount_last,VIEW
LA.dbo.View_GroeiStats_UUE_Methode_Account_CRMAccount_last_oud,VIEW
LA.dbo.View_GroeiStats_UUE_Methode_Account_Meting_vorig,VIEW
LA.dbo.View_GroeiStats_UUE_Methode_Account_Meting_weekbasis,VIEW
LA.dbo.View_Groups,VIEW
LA.dbo.View_LBLJslot,VIEW
LA.dbo.View_LeerJaarArtikel,VIEW
LA.dbo.View_LeerJaarContent,VIEW
LA.dbo.View_Licenties_Gebruikt_ZW,VIEW
LA.dbo.View_Mailing_Details,VIEW
LA.dbo.View_Mailings,VIEW
LA.dbo.View_MatchCPI,VIEW
LA.dbo.View_MigratieData,VIEW
LA.dbo.View_Organisation,VIEW
LA.dbo.View_PlatFormSchoolniveau,VIEW
LA.dbo.View_priceTopicus,VIEW
LA.dbo.View_Quadraam,VIEW
LA.dbo.View_RelatieHierachy_Reporting,VIEW
LA.rls.View_RelatieHierarchie_FAKE,VIEW
LA.rls.View_RelatieHierarchie_versie2,VIEW
LA.dbo.View_RelNr_DA01_Specificaties,VIEW
LA.dbo.View_Reporting,VIEW
LA.dbo.View_Schooljaar,VIEW
LA.dbo.View_ServiceTegoed_Context,VIEW
LA.dbo.View_ServiceTegoed_ZusterSpec,VIEW
LA.dbo.View_SpecificatiesDirectLeveren,VIEW
LA.dbo.View_SpecificatiesDirectLeveren_2021,VIEW
LA.dbo.View_Stat2Rel_overview,VIEW
LA.dbo.View_StatisticsRetentie,VIEW
LA.ds.View_Stats,VIEW
LA.ds.View_Stats_Weekly,VIEW
LA.dbo.View_SubSessieContent,VIEW
LA.dbo.View_SubSessieContent_cpi,VIEW
LA.dbo.View_Thiemo_NewBusiness,VIEW
LA.dbo.View_TlinkHist_example,VIEW
LA.dbo.View_TLinks24RW,VIEW
LA.dbo.View_UID_Methode_Ooit_lastwk,VIEW
LA.dbo.View_UpdateTPSOrder,VIEW
LA.dbo.View_UserUsesMethod,VIEW
LA.dbo.View_VOGAccounts_voorbeeld,VIEW
LA.dbo.View_VOGTlinks_voorbeeld,VIEW
LA.dbo.View_Webpower_Afmelden,VIEW
LA.dbo.View_Webpower_Clicks,VIEW
LA.dbo.View_Webpower_Clicks_TP,VIEW
LA.dbo.View_Webpower_Clicks_TP2,VIEW
LA.dbo.View_Webpower_Clicks2,VIEW
LA.dbo.View_Webpower_ClickSelect_zoek,VIEW
LA.dbo.View_Webpower_ClicksSelect,VIEW
LA.dbo.View_Webpower_Open,VIEW
LA.dbo.View_Webpower_Open_TP,VIEW
LA.dbo.View_Webpower_Open_TP2,VIEW
LA.dbo.View_Webpower_Sent,VIEW
LA.dbo.View_Webpower_Softbounce,VIEW
LA.dbo.View_Webpower_Spam_complaint,VIEW
LA.dbo.View_Webpower_TabelMailings,VIEW
LA.ds.vw_TPD_Duo_Rel,VIEW
LA.ds.vw_tps_lic_alle_LIFO,VIEW
LA.ds.vw_tps_lic_profile_breed,VIEW
LA.ds.vw_tps_lic_relnr,VIEW
LA.rls.vw_tps_lic_relnr,VIEW
LA.ds.vw_tps_lic_relnr_doc_allelics,VIEW
LA.ds.vw_tps_lic_relnr_obv_DuoHierachie,VIEW
LA.ds.vw_tps_lic_relnr_obv_RelHierarchie,VIEW
LA.ds.vw_tps_lic_relnr_tbv_allelics,VIEW
LA.rls.vw_tps_lic_relnr_Totalen,VIEW
LA.ds.vw_tps_missing_relatieNummers,VIEW
LA.ds.vw_tps_Statistics,VIEW
LA.ds.vw_tps_Statistics_01,VIEW
LA.ds.vw_tps_Statistics_02,VIEW
LA.ds.vw_tps_Statistics_03,VIEW
LA.ds.vw_tps_Statistics_Brin,VIEW
LA.ds.vw_tps_Statistics_DigiDelivery,VIEW
LA.ds.vw_tps_Statistics_DigiDelivery_2021,VIEW
LA.ds.vw_tps_Statistics_DigiDelivery_dagelijks,VIEW
LA.ds.vw_tps_Statistics_DigiDelivery_test,VIEW
thas_Groupservices.dbo.View_Users,VIEW
thas_Thip.dbo.View_MethodeContent,VIEW
thas_Thip.dbo.View_MethodeCourses,VIEW
thas_Gebruik.ds.LaadDigital_Resource,SQL_STORED_PROCEDURE
thas_Gebruik.ds.LaadDigital_Resource_alternatief,SQL_STORED_PROCEDURE
thas_Gebruik.ds.LaadMauPAAC,SQL_STORED_PROCEDURE
thas_Gebruik.ds.LaadMethodeCourse,SQL_STORED_PROCEDURE
thas_Gebruik.ds.LaadRollupMethod,SQL_STORED_PROCEDURE
thas_Gebruik.ds.LaadUserGroupDirectLeveren,SQL_STORED_PROCEDURE
thas_Gebruik.ds.LaadUsers,SQL_STORED_PROCEDURE
thas_Gebruik.ds.updateRapportScope,SQL_STORED_PROCEDURE
thas_Gebruik.dbo.View_DauPerStreamWithContent,VIEW
thas_Gebruik.dbo.View_DauPerStreamWithContent_scope,VIEW
thas_Gebruik.dbo.View_DigitalResources,VIEW
thas_Gebruik.dbo.View_DigitalResources_chapter,VIEW
thas_Gebruik.dbo.View_DimDatum,VIEW
thas_Gebruik.dbo.View_KlasGebruik,VIEW
thas_Gebruik.dbo.View_Maand,VIEW
thas_Gebruik.dbo.View_Mau_Stream_Brin_PO,VIEW
thas_Gebruik.dbo.View_MauDate,VIEW
thas_Gebruik.dbo.View_MauPAAC,VIEW
thas_Gebruik.dbo.View_MauPAAC_Depth6,VIEW
thas_Gebruik.dbo.View_MauWiCo,VIEW
thas_Gebruik.dbo.View_MauWiCoDepth1,VIEW
thas_Gebruik.dbo.View_MauWiCoDepth2,VIEW
thas_Gebruik.dbo.View_MauWiCoDepth3,VIEW
thas_Gebruik.dbo.View_MauWiCoDepth5,VIEW
thas_Gebruik.dbo.View_MauWiCoDepth6,VIEW
thas_Gebruik.dbo.View_Method,VIEW
thas_Gebruik.dbo.View_Method_select,VIEW
thas_Gebruik.dbo.View_MethodeContentDepth1,VIEW
thas_Gebruik.dbo.View_MethodeContentDepth2,VIEW
thas_Gebruik.dbo.View_MethodeContentDepth3,VIEW
thas_Gebruik.dbo.View_MethodeContentDepth4,VIEW
thas_Gebruik.dbo.View_MethodeContentDepth5,VIEW
thas_Gebruik.dbo.View_MethodeContentDepth6,VIEW
thas_Gebruik.dbo.View_RollupMethod,VIEW
thas_Gebruik.dbo.View_Scope_dau_per_method,VIEW
thas_Gebruik.dbo.View_Scope_dau_per_stream,VIEW
thas_Gebruik.dbo.View_Scope_MethodeCourse,VIEW
