Database,Schema,ObjectNaam,ObjectType
SMI_SandBox,dbo,View_VoucherDistributeurActiveringen,VIEW
SMI_SandBox,dbo,View_FctVoucher_Order,VIEW
BI_PRD_SA,dbo,View_Aanbest,VIEW
BI_PRD_SA,dbo,View_SectorOpleiding,VIEW
LA,ds,tps_producten,VIEW
LA,ds,vw_tps_lic_alle,VIEW
LA,ds,tps_scholen,VIEW
LA,dbo,View_GroeiStats_UUE_Content_Account_CRMAccount_last,VIEW
LA,dbo,View_GroeiStats_UUE_Methode_Account_CRMAccount_last,VIEW
LA,dbo,View_GAEdition_URL_decompositie,VIEW
LA,dbo,View_DocentActivityByweek,VIEW
LA,dbo,View_MigratieMSP_frequenties,VIEW
LA,ds,View_NoClaimRapport_A,VIEW
LA,dwh,Stats,VIEW
LA,ds,View_Stats_Weekly_methode,VIEW
LA,dbo,View_DimWeek_data4wkn,VIEW
LA,dbo,View_DimWeek_data12wkn,VIEW
LA,dbo,View_DimWeek_data1wkn,VIEW
LA,ds,View_URL_Decomp,VIEW
LA,ds,tps_accounts,VIEW
LA,ds,tps_tlinklicenties,VIEW
LA,dbo,View_UserUsesMethod_UID_Reference,VIEW
LA,dbo,View_UUE_UID_Reference,VIEW
LA,dbo,View_EAN,VIEW
LA,ref,View_DigiDelivery_RelatieLocatie_All,VIEW
LA,dbo,View_D05_Tlinks_Active,VIEW
LA,dbo,View_D04_Tlinks_Available,VIEW
LA,dbo,View_Ooit_lastwk,VIEW
LA,dbo,View_Digidelivery_relatieCheck,VIEW
LA,rls,View_RelatieHierarchie,VIEW
LA,ref,View_DigiDelivery_RelatieLocatie,VIEW
LA,dbo,View_Organisation_RelatieNummer,VIEW
LA,dbo,View_LeerjaarMappingAlle,VIEW
LA,dbo,View_EOB_MSP,VIEW
LA,dbo,ID_Chapters,VIEW
LA,dbo,ID_exercises,VIEW
LA,dbo,ID_items,VIEW
LA,dbo,ID_Paragraphs,VIEW
LA,dbo,View_content_reference,VIEW
LA,dbo,View_ContentClicks,VIEW
LA,rls,View_ContractCompositie,VIEW
LA,dbo,View_ServiceTegoed_Brin_EAN,VIEW
LA,dbo,View_ServiceTegoed_checks,VIEW
LA,dbo,View_ServiceTegoed_zusters,VIEW
LA,dbo,View_Stat2Rel,VIEW
LA,ds,vw_tps_Statistics_DigiDelivery_all,VIEW
LA,ds,View_WhoID,VIEW
LA,dbo,View_ThiemoData,VIEW
LA,ds,vw_tps_lic_profile_breed_alle,VIEW
LA,rls,LA_vw_tps_lic_relnr,VIEW
LA,dbo,View_StatisticsTBVAanlog,VIEW
LA,ds,vw_tps_statistics_weekly,VIEW
thas_Gebruik,dbo,View_UserGroupBrin_DirectLeveren,VIEW
thas_Gebruik,dbo,View_Klassen,VIEW
thas_Gebruik,dbo,View_MauWiCoDepth4,VIEW
thas_Gebruik,dbo,View_ThasMethodeStructuur,VIEW
thas_Gebruik,dbo,View_MauStream,VIEW
thas_Gebruik,dbo,View_StreamsEdition6,VIEW
thas_Gebruik,dbo,View_StreamsEdition,VIEW
thas_Gebruik,dbo,View_MethodeContent,VIEW
thas_Gebruik,dbo,View_MethodeCourse,VIEW
thas_Gebruik,dbo,View_MauAttempts,VIEW
CRMOnline,dbo,MethodeIDCode,VIEW
CRMOnline,dbo,View_CustomerVoice,VIEW
CRMOnline,dbo,View_questionnaire,VIEW
CRMOnline,dbo,View_questionnaire_reponse,VIEW
CRMOnline,dbo,View_SyncCheck,VIEW
thas_Analytics,dbo,View_DAUPA_Thip,VIEW
thas_Analytics,dbo,view_levering1,VIEW
thas_Analytics,dbo,View_Pit_dau_per_stream,VIEW
thas_Analytics,dbo,View_wau_per_stream_with_content_DR,VIEW
BI_PRD_Metadata,dbo,AuditAreas,VIEW
BI_PRD_Metadata,Audit,Laadtijd_Area,VIEW
BI_PRD_Metadata,Audit,Laadtijd_Area_kj,VIEW
BI_PRD_Metadata,dbo,View_Audit_packages_dagbasis,VIEW
BI_PRD_Metadata,Audit,View_Audit_Packages_kj,VIEW
BI_PRD_Metadata,dbo,View_ETL_Package_Overzicht,VIEW
BI_PRD_DWH,dbo,Check_View_FctOrder_Bex_LB,VIEW
BI_PRD_DWH,dbo,Dev_FctboekenlijstEAN,VIEW
BI_PRD_DWH,dbo,Dev_FctboekenlijstMethode,VIEW
BI_PRD_DWH,dbo,Dev_FctProjectReport,VIEW
BI_PRD_DWH,dbo,Dev_FctProjectReport_origineel,VIEW
BI_PRD_DWH,dbo,DubbeleAccounts,VIEW
BI_PRD_DWH,dwh,DuoHierarchie,VIEW
BI_PRD_DWH,dbo,View_AanbestedingLocaties,VIEW
BI_PRD_DWH,dbo,View_AanbestedingsDigiDeliveryID_RelatieNummer,VIEW
BI_PRD_DWH,dbo,View_AantalProfielen,VIEW
BI_PRD_DWH,dbo,View_Account_met_postcode,VIEW
